TP_GRAU_ACADEMICO;CO_CURSO;IN_GRATUITO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_SIT_TRANCADA;QT_SIT_FALECIDO;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA
1.0;85783;1;1;134;134;0;0;100;0;34;0;3520;3520;0;0;3396;0;124;0;132;22;110;132;0;98;0;98;0;0;0;0;0;34;0;0;0;120;10;2;0;0;0;0;81;13;34;2;0;2;692;108;584;692;0;0;465;178;42;6;0;1;0;422;70;171;7;0;22;37;3;34;37;0;0;5;21;10;1;0;0;0;19;2;15;0;0;1;132;0;690;2;37;0;23;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;63;30;0;34;0;324;324;154;4;156;0;20;20;8;0;7;0;90;0;71;61;0;357;323;12;22;10;5;0;0;0;0;853;132;692;37;298;42;286;4;0;0;0;0
1.0;83904;1;1;46;46;0;0;35;0;11;0;693;693;0;0;642;0;51;0;46;8;38;46;0;34;0;34;0;0;0;0;0;11;0;1;0;42;4;0;0;0;0;0;30;1;13;2;0;0;212;38;174;212;0;0;151;52;7;2;0;0;0;137;22;41;4;1;7;11;2;9;11;0;0;4;7;0;0;0;0;0;6;0;2;1;0;2;45;1;211;1;11;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;9;0;8;0;96;96;43;1;43;0;4;4;1;0;1;0;33;0;20;26;0;104;105;3;4;7;0;0;0;0;0;259;46;212;11;18;4;18;0;9;0;9;0
1.0;20065;1;1;72;72;0;0;72;0;0;0;1149;1149;0;0;1149;0;0;0;65;15;50;65;0;65;0;65;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;35;2;13;1;0;14;316;62;254;316;0;0;212;74;22;4;3;0;1;132;15;74;1;1;93;32;5;27;32;0;0;4;22;4;0;1;0;1;20;2;7;0;0;3;65;0;316;0;32;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;10;14;0;7;0;153;51;67;0;35;0;10;3;6;0;1;0;106;1;38;27;0;174;142;0;14;18;0;0;0;0;0;22;2;22;1;52;3;49;3;0;0;0;0
3.0;116900;1;1;60;0;60;0;60;0;0;0;161;0;161;0;161;0;0;0;46;13;33;0;46;46;46;0;0;0;0;0;0;0;0;0;0;37;5;1;1;2;0;0;18;4;16;0;0;8;177;40;137;0;177;0;114;31;15;5;11;1;0;78;32;60;0;0;7;3;1;2;0;3;0;0;0;2;0;1;0;0;1;0;2;0;0;0;46;0;177;0;3;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;0;6;0;72;39;30;1;8;0;1;0;1;0;0;0;46;0;12;34;0;89;88;0;2;1;0;0;0;0;0;148;46;122;1;21;1;20;1;0;0;0;0
1.0;150086;1;1;60;60;0;0;60;0;0;0;195;195;0;0;195;0;0;0;55;13;42;55;0;55;55;0;0;0;0;0;0;0;0;0;0;50;1;2;1;1;0;0;19;4;15;0;0;17;244;35;209;241;3;0;162;63;12;5;2;0;0;125;44;60;0;0;15;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;55;0;243;1;1;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;6;0;106;56;2;0;106;0;1;1;0;0;1;0;42;0;28;27;0;128;116;0;1;0;0;0;0;0;0;294;55;244;1;15;0;15;0;0;0;0;0
1.0;5000356;1;1;121;61;60;0;120;0;1;0;2509;2134;375;0;2508;0;1;0;107;20;87;53;54;106;106;0;0;0;0;0;0;1;0;0;0;91;12;2;0;2;0;0;35;31;9;0;0;32;585;89;496;294;291;0;361;147;36;18;16;4;3;187;125;66;1;2;204;36;9;27;23;13;0;5;20;7;3;1;0;0;3;6;0;1;0;26;107;0;584;1;36;0;16;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;22;29;1;52;0;242;135;104;3;242;0;12;6;6;0;12;0;79;0;53;54;0;292;293;0;18;18;0;0;0;0;0;363;107;309;12;99;4;94;3;0;0;0;0
3.0;96819;1;1;184;92;92;0;184;0;0;0;3890;2160;1730;0;3890;0;0;0;157;25;132;88;69;157;0;157;0;0;0;0;0;0;0;0;2;143;7;4;0;1;0;0;75;41;41;0;0;0;348;54;294;208;140;2;239;56;22;12;12;3;2;176;80;89;3;0;0;49;10;39;31;18;0;20;10;10;6;3;0;0;29;8;12;0;0;0;157;0;347;1;49;0;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;27;34;2;0;0;100;46;52;2;0;0;3;0;3;0;0;0;14;0;85;72;0;208;140;0;47;2;0;0;0;0;0;65;43;62;0;13;0;13;0;0;0;0;0
1.0;1178662;1;1;83;83;0;0;80;0;3;0;890;890;0;0;882;0;8;0;76;16;60;76;0;73;0;73;0;0;0;0;0;3;0;0;1;72;2;0;1;0;0;0;42;7;21;0;0;6;395;54;341;395;0;1;295;76;16;3;3;1;0;138;28;104;3;0;122;58;6;52;58;0;0;26;28;3;0;0;1;0;9;4;12;0;0;33;76;0;392;3;56;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;33;22;0;16;0;171;171;108;0;83;0;21;21;16;0;11;0;11;0;76;0;0;310;85;0;30;28;0;0;0;0;0;57;13;51;0;26;0;26;4;0;0;0;0
1.0;1441998;1;1;64;0;64;0;60;0;4;0;510;0;510;0;498;0;12;0;60;8;52;0;60;56;0;56;0;0;0;0;0;4;0;0;0;53;3;2;1;1;0;0;28;5;25;0;0;2;191;27;164;0;191;0;129;34;10;4;10;3;1;67;16;62;1;0;45;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;60;0;191;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;26;15;0;15;0;58;58;36;0;29;0;0;0;0;0;0;0;11;0;58;2;0;165;26;0;1;0;0;0;0;0;0;39;15;36;0;44;4;44;0;0;0;0;0
1.0;1102674;1;1;33;33;0;0;30;0;3;0;361;361;0;0;358;0;3;0;31;10;21;31;0;28;0;28;0;0;0;0;0;3;0;0;0;27;2;2;0;0;0;0;18;5;8;0;0;0;138;26;112;138;0;0;99;29;8;1;1;0;0;47;16;37;1;0;37;11;2;9;11;0;0;4;4;3;0;0;0;0;4;0;1;0;0;6;31;0;138;0;11;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;8;0;6;0;48;48;23;0;23;0;1;1;0;0;0;0;20;0;17;14;0;83;55;0;8;3;0;0;0;0;0;0;0;0;0;7;1;7;0;0;0;0;0
3.0;150138;0;1;52;0;52;0;50;0;2;0;106;0;106;0;104;0;2;0;46;4;42;0;46;44;44;0;0;0;0;0;0;2;0;0;0;43;0;3;0;0;0;0;37;3;6;0;0;0;50;4;46;0;50;0;46;1;3;0;0;0;0;43;2;5;0;0;0;4;0;4;0;4;0;4;0;0;0;0;0;0;4;0;0;0;0;0;46;0;50;0;4;0;0;0;0;0;2;0;0;0;0;2;0;0;2;0;3;0;0;0;0;3;0;0;3;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;40;6;0;43;7;0;4;0;0;0;0;0;0;0;0;0;0;82;46;50;4;0;0;0;0
1.0;21103;0;1;62;0;62;0;60;0;2;0;117;0;117;0;115;0;2;0;55;4;51;0;55;53;53;0;0;0;0;0;0;2;0;0;0;53;2;0;0;0;0;0;49;1;2;3;0;0;74;6;68;0;74;0;69;3;0;2;0;0;0;65;2;3;4;0;0;7;0;7;0;7;0;6;0;0;1;0;0;0;7;0;0;0;0;0;55;0;74;0;7;0;1;1;0;0;6;3;3;0;0;3;0;0;3;0;7;3;3;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;48;7;0;63;11;0;5;2;0;0;0;0;0;0;0;0;0;100;55;74;7;0;0;0;0
3.0;1536760;1;1;70;0;70;0;70;0;0;0;114;0;114;0;114;0;0;0;67;23;44;0;67;67;67;0;0;0;0;0;0;0;0;0;0;37;8;8;5;7;2;0;39;4;19;4;0;1;103;31;72;0;103;0;62;16;12;5;5;3;0;67;8;20;6;0;2;10;0;10;0;10;0;6;3;1;0;0;0;0;9;0;1;0;0;0;67;0;102;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;52;15;0;81;22;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1159447;1;1;304;304;0;0;160;0;144;0;331;331;0;0;187;0;144;0;186;39;147;186;0;158;158;0;0;0;0;0;0;28;0;0;0;139;17;16;8;6;0;0;126;14;41;4;1;0;408;75;333;408;0;0;288;48;40;19;11;1;1;289;20;89;10;0;0;37;8;29;37;0;0;20;5;6;4;2;0;0;30;0;7;0;0;0;186;0;407;1;37;0;17;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;128;58;0;293;115;0;26;11;0;0;0;0;0;0;0;0;0;53;6;40;2;0;0;0;0
3.0;1617949;1;1;49;0;49;0;40;0;9;0;35;0;35;0;31;0;4;0;35;8;27;0;35;31;31;0;0;0;0;0;0;4;0;0;0;35;0;0;0;0;0;0;27;2;6;0;0;0;66;10;56;0;66;0;66;0;0;0;0;0;0;50;2;14;0;0;0;20;1;19;0;20;0;20;0;0;0;0;0;0;16;0;4;0;0;0;35;0;66;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;24;0;37;29;0;17;3;0;0;0;0;0;0;0;0;0;28;18;28;3;0;0;0;0
3.0;1159625;1;1;106;0;106;0;80;0;26;0;119;0;119;0;93;0;26;0;93;11;82;0;93;77;77;0;0;0;0;0;0;16;0;0;0;58;18;12;4;0;1;0;67;4;22;0;0;0;232;44;188;0;232;0;164;45;11;8;3;1;0;175;8;43;6;0;0;49;12;37;0;49;0;33;12;0;3;1;0;0;38;1;9;1;0;0;93;0;232;0;49;0;6;3;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;1;64;29;0;161;71;0;26;23;0;0;0;0;0;0;0;0;0;22;6;17;3;0;0;0;0
3.0;1159626;1;1;243;138;105;0;160;0;83;0;283;154;129;0;200;0;83;0;202;29;173;98;104;161;161;0;0;0;0;0;0;41;0;0;0;130;33;23;8;8;0;0;140;16;40;4;2;0;500;92;408;221;279;0;304;80;60;21;28;5;2;357;33;99;9;1;1;83;18;65;38;45;0;41;18;14;2;6;1;1;59;4;18;2;0;0;201;1;498;2;82;1;18;6;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;153;49;0;387;113;0;63;20;0;0;0;0;0;0;0;0;0;70;14;67;11;0;0;0;0
3.0;1458147;1;1;96;0;96;0;80;0;16;0;441;0;441;0;435;0;6;0;84;16;68;0;84;78;78;0;0;0;0;0;0;5;0;1;0;40;20;7;8;8;1;0;56;5;19;0;0;4;227;61;166;0;227;0;96;49;41;23;13;5;0;134;18;53;4;0;18;46;13;33;0;46;0;12;16;8;6;2;2;0;23;4;10;1;0;8;84;0;227;0;46;0;7;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;65;19;0;182;45;0;34;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1128356;1;1;43;43;0;0;40;0;3;0;186;186;0;0;183;0;3;0;40;6;34;40;0;38;0;38;0;0;0;0;0;2;0;0;0;38;2;0;0;0;0;0;30;1;8;1;0;0;128;35;93;128;0;0;95;20;11;1;1;0;0;93;8;20;4;0;3;23;6;17;23;0;0;16;3;3;1;0;0;0;18;3;1;1;0;0;40;0;128;0;23;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;6;0;9;0;50;50;19;1;21;0;7;7;2;1;3;0;2;0;22;18;0;74;54;0;12;11;0;0;0;0;0;18;5;18;0;57;26;51;3;0;0;0;0
3.0;1616798;1;1;41;0;41;0;40;0;1;0;141;0;141;0;140;0;1;0;40;12;28;0;40;40;0;40;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;29;2;8;1;0;0;34;11;23;0;34;0;34;0;0;0;0;0;0;27;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;8;0;10;0;16;16;5;0;8;0;0;0;0;0;0;0;1;0;25;15;0;20;14;0;0;0;0;0;0;0;0;5;5;4;0;7;7;7;0;0;0;0;0
3.0;1602536;1;1;83;0;83;0;80;0;3;0;197;0;197;0;194;0;3;0;83;13;70;0;83;80;80;0;0;0;0;0;0;3;0;0;0;53;17;6;2;4;0;1;47;7;25;0;0;4;136;26;110;0;136;0;87;26;10;5;6;1;1;87;8;33;1;0;7;9;4;5;0;9;0;7;1;1;0;0;0;0;8;0;1;0;0;0;83;0;136;0;9;0;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;68;15;0;116;20;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1179304;1;1;90;90;0;0;80;0;10;0;90;90;0;0;80;0;10;0;52;8;44;52;0;51;51;0;0;0;0;0;0;1;0;0;0;38;6;4;1;3;0;0;32;5;11;4;0;0;141;31;110;141;0;0;93;20;15;6;4;2;1;89;9;34;6;0;3;30;9;21;30;0;0;14;5;5;2;3;1;0;21;0;8;1;0;0;52;0;141;0;30;0;8;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;39;13;0;112;29;0;25;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1576635;1;1;92;0;92;0;80;0;12;0;257;0;257;0;245;0;12;0;92;23;69;0;92;80;80;0;0;0;0;0;0;12;0;0;0;50;23;6;8;3;2;0;59;5;17;1;0;10;183;55;128;0;183;0;88;43;23;12;11;4;2;125;6;39;2;0;11;18;6;12;0;18;0;7;5;3;1;2;0;0;11;1;5;1;0;0;92;0;183;0;18;0;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;1;82;10;0;160;23;0;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
3.0;17406;0;1;176;0;176;0;120;0;56;0;178;0;178;0;178;0;0;0;115;17;98;0;115;115;115;0;0;0;0;0;0;0;0;0;0;95;12;5;1;2;0;0;19;1;8;1;0;86;148;20;128;0;148;0;125;13;7;0;2;0;1;19;1;2;0;0;126;14;2;12;0;14;0;10;2;0;0;1;0;1;2;0;0;0;0;12;115;0;148;0;14;0;0;0;0;0;22;1;1;0;0;21;0;0;16;6;36;2;2;0;0;34;0;0;23;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;102;13;0;124;24;0;9;5;0;0;0;0;0;20;4;16;2;7;0;5;1;0;0;0;0
1.0;20534;0;1;69;0;69;0;60;0;9;0;124;0;124;0;124;0;0;0;58;8;50;0;58;58;58;0;0;0;0;0;0;0;0;0;0;52;3;2;0;0;1;0;10;0;1;0;0;47;111;12;99;0;111;0;98;9;2;0;1;1;0;8;0;0;0;0;103;10;1;9;0;10;0;9;1;0;0;0;0;0;0;0;0;0;0;10;58;0;111;0;10;0;0;0;0;0;11;3;3;0;0;8;0;0;7;3;25;4;4;0;0;21;0;0;11;13;6;1;1;0;0;5;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;41;17;0;75;36;0;5;5;0;0;0;0;0;24;7;23;2;4;1;4;0;0;0;0;0
3.0;1188375;1;1;44;0;44;0;40;0;4;0;119;0;119;0;115;0;4;0;41;6;35;0;41;40;0;37;0;3;0;0;0;1;0;0;0;38;2;0;0;0;0;1;30;1;8;2;0;0;96;15;81;0;96;0;73;10;6;2;4;0;1;59;6;27;4;0;0;10;1;9;0;10;0;7;1;2;0;0;0;0;7;0;2;1;0;0;41;0;96;0;10;0;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;3;0;4;0;29;29;10;0;15;0;3;3;0;0;2;0;3;0;26;15;0;74;22;0;8;2;0;0;0;0;0;5;0;5;0;19;7;18;2;0;0;0;0
3.0;1516546;1;1;80;0;80;0;80;0;0;0;500;0;500;0;500;0;0;0;79;41;38;0;79;79;79;0;0;0;0;0;0;0;0;0;0;63;10;3;0;3;0;0;40;8;23;3;0;5;224;131;93;0;224;0;146;47;21;4;5;1;0;111;22;71;4;1;15;53;37;16;0;53;0;33;13;5;1;1;0;0;27;5;19;0;0;2;79;0;224;0;53;0;8;3;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;64;15;0;198;26;0;50;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1278856;1;1;81;81;0;0;80;0;1;0;437;437;0;0;436;0;1;0;81;23;58;81;0;81;81;0;0;0;0;0;0;0;0;0;0;73;2;3;1;1;1;0;42;8;28;0;0;3;198;69;129;198;0;0;155;18;11;8;4;2;0;95;23;69;0;0;11;40;16;24;40;0;0;28;7;3;1;0;1;0;21;4;14;0;0;1;81;0;198;0;40;0;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;72;9;0;170;28;0;35;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;3197;1;1;38;38;0;0;32;0;6;0;712;712;0;0;706;0;6;0;38;2;36;38;0;32;32;0;0;0;0;0;0;6;0;0;0;38;0;0;0;0;0;0;24;2;9;3;0;0;125;14;111;125;0;0;109;14;2;0;0;0;0;88;4;24;9;0;0;20;5;15;20;0;0;16;4;0;0;0;0;0;16;1;2;1;0;0;38;0;124;1;20;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;5;0;0;0;57;39;18;0;0;0;11;9;2;0;0;0;3;0;17;21;0;65;60;0;12;8;0;0;0;0;0;7;2;7;0;6;1;6;3;0;0;0;0
1.0;3193;1;1;47;0;47;0;40;0;7;0;607;0;607;0;600;0;7;0;46;10;36;0;46;39;39;0;0;0;0;0;0;7;0;0;0;43;2;1;0;0;0;0;36;2;7;1;0;0;165;31;134;0;165;0;137;23;3;2;0;0;0;123;6;30;6;0;0;22;3;19;0;22;0;11;8;1;2;0;0;0;15;0;7;0;0;0;45;1;164;1;22;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;14;7;0;0;0;83;58;25;0;0;0;9;4;5;0;0;0;1;0;24;22;0;88;77;0;9;13;0;0;0;0;0;10;3;10;1;4;3;4;0;1;0;1;0
3.0;1149803;1;1;83;0;83;0;80;0;3;0;394;0;394;0;391;0;3;0;88;20;68;0;88;86;86;0;0;0;0;0;0;2;0;0;0;46;23;10;6;3;0;0;50;5;15;1;0;17;232;51;181;0;232;0;113;58;24;18;17;2;0;112;23;36;3;0;58;32;5;27;0;32;0;13;6;4;4;5;0;0;14;2;3;0;0;13;88;0;232;0;32;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;68;20;0;182;50;0;25;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1149804;1;1;88;88;0;0;80;0;8;0;135;135;0;0;133;0;2;0;85;9;76;85;0;85;85;0;0;0;0;0;0;0;0;0;0;52;14;5;5;8;1;0;38;8;12;3;0;24;139;18;121;139;0;0;86;23;10;7;10;2;1;54;17;24;4;0;40;20;2;18;20;0;0;10;5;2;1;0;1;1;7;3;1;1;0;8;83;2;136;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;69;16;0;101;38;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
